	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13
2451	-0.9	-0.9	-1.5	0.2	0.5	-0.2	-0.4	0.1	-0.2	-0.1	0.3	0.5	-1.3
2452	0.2	-1.3	-0.5	0.9	0.4	1	-1.5	-1.1	0.1	-0.6	0.8	2.2	-1.4
2453	1.9	-2.9	-0.5	0.6	1.1	0.2	-1.6	-0.9	-0.2	0.1	0.6	0.7	-0.9
2454	-0.5	-0.9	-1.1	0.5	1.1	0.1	-1	-0.8	-0.5	0.1	0.4	-0.2	-1.1
2455	-0.1	-0.8	-0.7	0.6	0.9	0.2	-1.1	-0.9	-0.4	-0.1	0.6	0.2	-1
2456	-0.4	-0.6	-1.2	0.1	1.2	0.2	-1.5	-0.6	-0.1	-0.3	0.4	1.1	-0.9
2457	8.88E-16	-1.2	-1.1	0.7	1.1	0.4	-0.9	-0.8	-0.8	-0.2	1.1	0.3	-1.3
2458	0.9	-0.3	-0.2	-0.1	1.1	8.88E-16	-1.5	-1	-0.4	0.2	1	1.9	-1.5
2459	0	-1	-0.7	1	0.9	0.1	-0.4	-0.8	-0.4	-0.1	0.1	1.1	-0.9
2460	-0.3	-0.9	-0.6	0.8	0.8	0.3	-0.9	-0.7	-0.4	0	0.4	0.3	-0.9
2461	0.1	-1.2	-1.3	1.2	2.3	0.2	-1.7	-0.9	-0.8	0.2	0.2	0.8	-1.4
2462	-8.88E-16	-0.5	-1.2	0.4	0.9	-0.4	-0.8	-0.7	-0.4	0.2	0.4	1.3	-1.7
2463	-0.2	-1.2	-0.9	0.3	1	-0.1	-1.1	-0.9	-0.6	0.3	0.8	1.2	-1.3
2464	0.2	-0.8	-1	0.8	0.8	0.2	-0.3	-0.6	-0.5	-0.3	0.7	1.1	-0.9
2465	-0.2	-1.3	-0.9	0.5	0.9	-8.88E-16	-1	-1	-0.3	0.2	0.4	2	-1.5
2466	-0.2	-0.8	-1.2	0.6	0.9	0.4	-1.1	-1.1	-0.1	0	0.7	0.9	-1.6
2467	-0.4	-1.1	-1.3	0.3	0.9	0.7	-1.3	-0.8	-0.3	0.2	0.6	0.9	-1.6
2468	-0.3	-1.1	-0.8	0.9	1	1.1	-2.5	-0.5	-0.2	0.1	0.7	0.2	-0.8
2469	0.3	-1.1	-0.9	0.3	0.9	-0.1	-0.6	-1.3	-0.2	0	0.7	2.8	-1.2
2470	0.3	-1.1	-0.7	0.5	0.5	-0.2	-0.6	-1.1	-0.4	0.1	0.8	2	-1.3
2471	0.1	-2	-1	1	1.1	-0.2	-1.4	-1.2	0.1	0.3	0.5	2.8	-1
2472	8.88E-16	-1.6	-1.4	0.5	0.6	-0.1	-1	-1	-0.2	0.2	0.8	1.5	-1
2473	-0.1	-1.2	-0.9	0.4	0.9	0	-0.8	-0.9	-0.3	0.1	0.6	1.3	-1.2
2474	0.1	-0.9	-0.4	0.8	0.8	0.1	-0.8	-1	-0.2	-0.2	0.5	0.6	-0.8
2475	-0.7	-1	-0.7	1	0.6	0.1	-1.1	-0.8	-0.4	0.6	0.4	1.6	-1.4
2476	-0.3	-0.9	-0.9	0.6	0.8	0.1	-0.5	-1.2	-0.5	0.2	0.6	-0.1	-1.4
2477	-0.1	-0.8	-1.2	0.6	1.1	0.5	-1.4	-1.1	-0.2	0.1	0.5	-8.88E-16	-1.4
2478	0.5	-1	-1.1	0.2	1.1	0.6	-1.8	-0.8	0	-0.2	0.7	1.8	-2
2479	0.2	-1.1	-0.5	0.5	0.8	0.1	-0.8	-0.7	-0.2	-0.2	0.5	1.8	-0.8
2480	-0.2	-1	-0.6	0.7	0.5	0.1	-0.6	-0.6	-0.4	-0.1	0.2	1.5	-0.9
2481	0.1	-1.1	-0.6	0.5	1.1	-8.88E-16	-1	-0.8	-0.2	-0.2	0.5	1.1	-1
2482	-0.3	-0.9	-1.3	0.6	0.6	-0.1	-1.1	-1.1	-0.2	-0.1	0.9	1.7	-1.6
2483	-0.1	-1.3	-0.7	1	1	0.5	-2	-0.8	0	-0.2	0.4	1.5	-0.9
2484	-0.2	-0.9	-0.4	0.7	0.6	0.2	-0.7	-1	-0.1	0	0.4	0.9	-1.1
2485	-0.3	-1.3	-0.9	0.5	0.5	0.2	-0.3	-1.7	0.3	-0.6	0.4	1.1	-0.9
2486	0.1	-0.9	-0.8	0.8	0.9	0.5	-1.3	-1	-0.2	0	0.4	-0.4	-1
2487	-8.88E-16	-0.9	-0.7	0.6	0.8	0.8	-1.5	-0.8	-0.2	-0.1	0.3	8.88E-16	-1
2488	-0.4	-0.9	-1	0.6	1.1	-0.2	-0.8	-0.9	-0.1	0	0.7	1.5	-1.1
2489	-0.2	-1.2	-1	0.6	1	0.1	-1.1	-1	-0.4	0	0.5	0.6	-1
2490	-0.1	-0.6	-0.9	0.7	1.1	-8.88E-16	-1.1	-0.7	0.3	-0.2	-8.88E-16	0.6	-1
2491	-0.1	-0.5	-0.6	1	1.1	0.2	-1.5	-0.9	-0.3	-0.3	1.3	0.1	-0.9
2492	-8.88E-16	-1.1	-0.4	0.4	1.1	0.1	-1	-1.2	0.2	-0.5	0.6	0.9	-1.2
2493	-0.5	-0.6	-1.4	0.7	1.3	0.7	-1.9	-0.7	-0.1	0.1	0.5	1	-1.3
2494	-0.1	-1.8	-1.5	1.1	1	-0.4	-0.7	-1.1	-0.2	-0.5	0.9	2.8	-1.4
2495	-8.88E-16	-1.1	-0.9	0.6	1.5	-0.3	-1.2	-1.1	-0.2	0.1	0.7	-0.7	-1.2
2496	0.9	-2.4	-2	0.3	0.8	-0.1	-0.7	-1.3	1.4	0.8	0.8	-1.4	-1.4
2497	0.1	-1.9	-0.6	-0.9	0.8	-0.2	-0.2	-0.8	-0.2	8.88E-16	0.6	1.4	-0.9
2498	-0.1	-0.6	-0.6	0.9	0.8	0.3	-1.2	-1	-0.1	0	0.3	1.3	-1
2499	-0.3	-1.1	-1.1	0.5	1.5	0.1	-1.3	-0.9	-0.4	0.2	0.5	0.6	-1
2500	-0.1	-0.9	-0.7	0.6	0.8	-0.2	-0.7	-0.7	-0.3	8.88E-16	0.6	1.6	-1
2501	-8.88E-16	-1.2	-0.3	0.6	0.9	-8.88E-16	-0.5	-0.8	0.5	-1	0.5	0.7	-0.8
2502	-0.2	-0.9	-0.4	0.9	0.9	0.4	-1.3	-0.9	-0.2	-0.1	0.4	0.7	-0.8
2503	-0.2	-1.4	-0.5	-0.9	1.2	-0.2	-0.9	-1.4	-0.4	0.5	0.8	-0.5	-1.8
2504	-0.3	-0.8	-1.3	0.6	1.5	0.2	-0.6	-1.1	-0.6	-0.1	0.4	1.1	-1.1
2505	0.4	-2.4	-2.3	0.2	0.4	-0.1	-0.7	-0.6	-0.3	0.4	0.9	4.1	-1.4
2506	-0.2	-0.7	-0.8	0.6	1.1	-0.1	-0.6	-0.5	-0.5	0.1	0.4	0.1	-1.1
2507	-0.5	-1.2	-1.3	0.6	0.9	0.6	-1.7	-0.7	-0.2	0.1	0.2	2.1	-1.2
2508	-0.9	-1.2	-2.1	0.4	0.8	-0.6	-1.4	-0.4	-0.1	0.3	0.8	1.7	-0.9
2509	0.3	-0.9	-0.8	0.9	0.8	-0.1	-0.8	-0.8	-0.2	-0.3	0.6	0.9	-0.9
2510	0.1	-0.9	-0.4	0.7	0.7	0.2	-0.9	-0.8	-0.3	0	0.4	0.7	-0.8
2511	-0.2	-0.8	-1	-0.1	0.6	-0.4	-0.5	-0.8	0.2	0.4	0.8	0.4	-1.2
2512	-0.1	-1.2	-2.2	0.3	1.5	0.4	-1.5	-1	0.1	-0.5	1.7	0.9	-0.9
2513	0.5	-2	-1.1	-0.4	1.1	0.1	-0.3	-1.1	-0.6	0.1	1.3	2.5	-1.6
2514	0.2	-1.2	-1.1	0.7	0.9	0.1	-0.9	-0.7	-0.2	0.1	0.8	1.9	-0.9
2515	-0.6	-1.2	-1.3	0.4	1.4	0.3	-1.5	-0.9	0	-0.3	0.9	2.3	-2
2516	0.1	-1.1	-0.8	0.7	1.1	0.4	-1.6	-1	0.2	-0.6	0.5	0.8	-1.1
2517	-0.1	-0.8	-0.5	0.9	0.9	0.2	-0.8	-0.9	-0.3	-0.2	0.5	0.9	-0.9
2518	0.1	-1.5	-0.7	0.6	1	-0.4	-1	-0.5	-0.5	-0.1	1	0.2	-1.4
2519	-0.3	-0.9	-1	1.2	2.4	1.9	-3.5	-1.6	-0.7	-0.1	0.3	8.88E-16	-1.1
2520	-8.88E-16	-1.2	-0.8	1	0.4	0.1	-0.9	-1	-0.4	0	0.5	0.1	-1
2521	0	-0.9	-0.3	0.9	0.7	0	-0.7	-0.7	-0.3	0	0.3	0.3	-0.7
2522	0.1	-1	-0.5	0.8	0.7	0.1	-1	-0.7	-0.2	-0.2	0.4	1	-0.8
2523	-0.2	-1.3	-0.5	0.6	0.7	0	-0.9	-0.7	-0.1	-0.5	0.2	-0.6	-0.4
2524	-0.3	-1.1	-0.2	0.5	0.5	-0.2	-0.9	-0.4	-0.1	-0.1	0.4	0.2	-0.1
2525	-0.3	-1.1	-0.4	0.8	0.3	-0.1	-0.9	-0.6	-0.1	-0.3	0.4	0.4	-0.3
2526	-0.4	-1.2	-0.8	0.9	0.5	0	-0.9	-0.5	0	-0.2	0.6	0.6	-0.7
2527	-0.3	-1.1	-0.2	0.4	0.4	0	-0.8	-0.6	0	-0.1	0.3	0.7	-0.5
2528	-0.2	-1.3	-0.1	0.6	0.5	-0.1	-1	-0.5	-0.1	-0.1	0.2	4.44E-16	-0.2
2529	-0.2	-1.2	-0.2	0.5	0.6	-0.2	-0.9	-0.4	-0.4	-0.3	0.2	0.4	-0.3
2530	0.1	-1.3	-0.6	0.9	0.3	-0.2	-0.6	-0.7	-0.4	-0.4	0.6	0.3	-0.6
2531	-0.3	-0.5	-1.2	0.4	0.9	-0.1	-1.3	-0.7	-0.2	-0.1	0.5	0.5	-0.4
2532	-0.5	-1.1	-0.6	0.7	0.4	0.1	-1	-0.4	-0.2	-0.2	0.2	0.6	-0.6
2533	-0.1	-0.7	-1	0.5	1.1	0	-1	-0.7	-0.5	-0.2	0.4	0.2	-0.5
2534	0	-1.3	-8.88E-16	0.4	0.3	-0.1	-1	-0.6	-0.2	-0.1	0.6	0.7	-0.6
2535	-0.2	-1.2	-0.3	0.6	1	-0.1	-1	-0.6	-0.2	-0.2	0.3	0.4	-0.5
2536	-0.3	-1.2	-0.4	0.6	0.5	0	-0.9	-0.5	-0.4	-0.1	0.2	0.1	-0.6
2537	-0.2	-1.2	-0.4	0.4	0.6	-0.1	-0.8	-0.6	-0.3	-0.2	0.3	0	-0.5
2538	-0.3	-1.2	-0.4	0.6	0.5	-0.1	-0.8	-0.4	-0.3	-0.1	0.4	0	-0.5
2539	0.2	-1.1	-0.5	0.4	0.2	0.3	-0.7	-0.3	-0.3	-0.5	0.7	0.7	-0.7
2540	-0.2	-1.1	-0.6	0.7	0.8	-0.2	-0.9	-0.7	-0.6	-0.1	0.4	0.2	-0.5
2541	-0.4	-1.2	-0.6	0.6	0.3	-0.1	-0.7	-0.7	-0.2	-0.5	0.3	0.8	-0.6
2542	-0.5	-1.2	-0.5	0.4	0.6	-0.1	-0.7	-0.7	-0.4	8.88E-16	0.5	-0.2	-0.5
2543	-0.3	-1.2	-0.3	0.6	0.9	-0.1	-1	-0.7	-0.3	-0.2	0.3	0.4	-0.5
2544	-0.2	-1.1	-0.5	0.9	0.6	-8.88E-16	-1.1	-0.7	-0.2	-0.2	0.3	0.8	-0.8
2545	-0.7	-1.3	-0.3	0.6	0.4	0.4	-0.9	-0.8	-0.1	-0.2	0.3	0.1	-0.5
2546	0.1	-1.2	-0.8	0.7	1.6	0.3	-0.7	-1.9	-0.3	8.88E-16	0.3	1.5	0.4
2547	-0.2	-1.1	-0.6	0.5	0.7	1.3	-2.2	-0.6	-0.2	-0.2	0.3	0.7	-0.4
2548	-0.2	-1.2	-0.6	0.4	0.6	0	-0.9	-0.7	-0.3	-0.1	0.4	0.7	-0.5
2549	-0.2	-1.1	-0.4	0.6	0.3	0	-0.9	-0.3	-0.3	-0.2	0.4	0.5	-0.5
2550	-0.3	-0.6	-0.8	0.5	1.2	-0.1	-1.4	-0.7	-0.4	0	0.3	0.2	-0.5
2551	-0.5	-1.2	-0.7	0.3	0.7	0.2	-1	-0.5	-0.3	-0.3	0.3	0.2	-0.6
2552	-0.2	-1	-0.4	0.4	0.7	-0.2	-0.7	-0.4	-0.4	-0.3	0.6	0.7	-0.3
2553	-0.3	-1.5	-0.6	0.3	0.8	-0.2	-0.9	-0.9	-0.5	8.88E-16	0.4	0.4	-0.8
2554	-0.5	-1.2	-0.6	0.8	0.6	0.1	-0.8	-0.9	-0.3	-0.2	0.6	0.7	-0.6
2555	-0.5	-1.1	-0.4	0.2	0.5	-0.4	-0.9	-0.2	-0.1	-0.2	0.5	0.3	-0.3
2556	-0.3	-1.6	-0.7	0.9	0.6	-0.2	-0.8	-0.7	-0.6	0.1	0.3	0.6	-0.7
2557	-0.3	-1.2	-8.88E-16	0.5	0.7	0.2	-1	-0.6	-0.4	-0.2	0.4	-0.3	-0.5
2558	-0.6	-1.2	-0.3	0.4	1	-0.1	-0.8	-0.9	-0.5	8.88E-16	0.5	0.5	-0.5
2559	-0.4	-1.2	-0.4	0.4	0.7	0	-0.9	-0.5	-0.4	-0.1	0.1	-0.1	-0.4
2560	-0.2	-1.1	-0.3	0.8	0.5	-0.1	-0.9	-0.4	0	-0.2	0.1	-0.4	-0.3
2561	-0.1	-1.2	-0.5	0.5	0.3	-0.1	-0.6	-0.4	-0.7	-0.1	0.5	0.7	-0.2
2562	-0.1	-1	-0.7	0.2	1.2	0	-1.7	-0.5	-0.4	-0.4	0.6	0.1	-0.4
2563	-0.3	-1.4	-0.5	0.7	0.2	0.1	-0.9	-0.5	-0.2	-0.2	0.5	-0.6	-0.5
2564	-0.4	-1.2	-0.3	0.5	0.6	0.2	-1.2	-0.4	-0.4	-0.3	0.4	1.8	-0.5
2565	-0.2	-1	-0.3	0.3	0.6	-0.2	-0.8	-0.6	-0.3	-0.2	0.3	0.1	-0.5
2566	-0.3	-0.7	-0.4	0.3	0.6	-0.1	-0.8	-0.6	-0.4	-0.2	0.2	0.8	-0.4
2567	-0.3	-1.1	-0.3	0.4	0.3	-0.1	-0.8	-0.4	-0.2	-0.2	0.3	0.3	-0.5
2568	-0.3	-0.8	-0.7	0.6	0.7	-0.1	-0.8	-0.6	-0.4	-0.3	0.4	0.2	-0.5
2569	-0.4	-1.1	-0.2	0.4	0.7	0.3	-1.2	-0.4	-0.3	-0.2	0.4	0.7	-0.6
2570	-0.4	-1.3	-0.5	0.6	0.6	-0.1	-1	-0.1	0	-0.4	0.5	-1.5	-0.2
2571	-0.3	-1	-0.4	0.4	0.5	-0.1	-0.8	-0.6	-0.2	-0.3	0.5	0.6	-0.4
2572	-0.2	-1.2	-0.6	0.5	0.8	-0.2	-0.9	-0.7	-0.2	-0.3	0.1	-0.4	-0.7
2573	0.9	-2.3	-0.7	0.7	0.9	0.2	-0.6	-1.2	0.7	1.1	-0.1	2	-1.6
2574	0.1	-1.2	-0.2	0.7	1.1	-0.4	-1	-0.6	0	-0.1	0.5	0.1	-0.3
2575	-0.3	-0.7	-0.3	0.3	0.1	-0.1	-0.6	-0.4	0	-0.3	0.5	1.5	0.2
2576	-0.1	-0.6	-0.5	0.4	0.5	-0.3	-0.8	-0.2	-0.3	-0.4	0.6	0.2	-0.5
2577	-0.2	-1.2	-0.1	0.4	0.4	-0.1	-0.8	-0.2	0	-0.4	0.9	1.6	-0.4
2578	-0.3	-1	-0.2	0.5	0.6	-0.2	-0.9	-0.6	-0.1	-0.2	0.6	0.1	-0.7
2579	-0.2	-1.3	-0.3	0.4	0.5	-0.2	-0.7	-0.6	-0.3	-0.3	0.3	0.1	-0.5
2580	0	-1.3	-0.7	0.6	0.6	-0.1	-1	-0.8	-0.1	-0.5	0.3	0.3	-0.2
2581	-0.2	-1.1	-0.5	0.6	0.6	0	-1	-0.5	-0.1	-0.3	0.5	0.2	-0.4
2582	1.5	-1.1	-0.1	0.7	0.3	-0.4	-1.4	-0.4	-0.8	-0.5	0.5	-0.2	-0.6
2583	-0.1	-1	-0.4	0.3	0.6	-0.1	-0.8	-0.7	-0.2	-0.2	0.3	0	-0.5
2584	-0.3	-1	-0.4	0.7	0.5	-0.1	-0.9	-0.5	-0.1	-0.3	0.2	0.1	-0.3
2585	-0.4	-1.1	-0.6	0.4	-0.1	0	-0.8	-0.5	-0.3	-0.2	0.2	0.1	-0.7
2586	-0.2	-1	-0.2	0.3	0.7	-0.2	-0.7	-0.9	-0.3	-0.1	0.6	4.44E-16	-0.1
2587	-0.1	-1.2	-0.5	0.9	1	0.1	-0.9	-1	-0.3	-0.4	0.4	1	-0.8
2588	0.2	-1.1	-0.3	0.3	0.6	-0.2	-0.6	-0.7	-0.1	-0.2	0.3	0.7	0.4
2589	-0.2	-1.2	-0.4	0.6	0.7	-0.1	-0.8	-0.7	-0.5	4.44E-16	0.3	0.7	-0.4
2590	-0.2	-1.1	-0.3	0.5	0.5	-0.1	-0.9	-0.5	-0.2	-0.2	0.6	0.4	0
2591	-0.8	-1.1	-0.3	0	0.5	0	-0.2	-0.8	-0.4	8.88E-16	0.3	0.2	0.5
2592	-0.2	-1	-0.6	0.6	0.7	-0.2	-0.9	-0.8	-0.3	-0.3	0.3	0.2	-0.5
2593	-0.2	-1.4	-0.5	0.5	0.8	-0.2	-0.8	-0.9	-0.4	-0.2	0.1	-0.1	-0.6
2594	-0.2	-1.4	-0.4	0.7	0.9	0	-1.3	-0.6	-0.3	-0.2	0.4	0.1	-0.5
2595	-0.5	-1.1	-0.6	0.8	0.6	-0.1	-0.7	-0.5	-0.5	-0.3	0.2	-0.8	-0.5
2596	-0.3	-1.3	-0.5	0.4	0.6	-0.1	-0.8	-0.7	-0.3	-0.2	0.2	-0.7	-0.6
2597	-0.2	-1.1	-0.3	0.5	0.5	-4.44E-16	-0.8	-0.4	-0.2	-0.2	0.4	0.1	-0.3
2598	-0.4	-0.9	-0.3	0.5	0.6	-0.1	-0.8	-0.7	-0.4	-0.3	0.3	0.4	-0.2
2599	-0.4	-1.6	-1.5	0.7	0.5	0	-0.8	-0.7	-0.3	-0.6	0.7	0.4	-0.5
2600	-0.3	-1	0.2	0	0.8	-0.6	-1	-0.4	-0.2	0.4	0.2	0.9	-0.4
2601	-0.2	-1.1	-0.3	0.6	0.5	-0.1	-0.8	-0.6	-0.2	-0.3	0.4	0	-0.4
2602	-0.2	-1.2	-0.4	0.5	0.6	0	-0.7	-0.6	-0.4	-0.4	0.4	0.9	-0.4
2603	-0.2	-1.3	-0.3	0.5	0.6	-0.1	-0.8	-0.6	-0.1	-0.3	0.4	1.1	-0.3
2604	-0.3	-1.2	-0.3	0.6	0.5	-0.3	-0.9	-0.7	-0.1	-0.2	0.4	-0.3	-0.3
2605	-0.1	-1.2	-0.3	0.6	0.6	-4.44E-16	-1	-0.6	-0.2	-0.2	0.4	0	-0.3
2606	-0.4	-1	-0.4	0.4	0.9	-0.1	-0.8	-0.8	-0.4	0	0.4	0.1	-0.4
2607	0.1	-1.1	-0.4	0.3	0.6	-0.1	-0.9	-0.5	-0.2	-0.4	0.3	-0.2	-0.4
2608	-0.3	-1.1	-0.3	0.6	0.4	0	-0.8	-0.4	-0.2	-0.2	0.4	0.6	-0.5
2609	-0.4	-1.2	-0.3	0.4	0.8	-0.1	-0.9	-0.5	-0.1	-0.4	0.7	0.1	-0.3
2610	-0.3	-1.7	-8.88E-16	0.8	0.6	-0.2	-0.6	-0.5	-0.3	-0.4	0.2	0.5	-0.2
2611	-0.3	-1.2	-0.2	0.4	0.5	0	-0.9	-0.5	-0.3	-0.2	0.4	0.5	-0.3
2612	-0.2	-1.2	-0.3	0.4	0.4	-0.1	-0.8	-0.4	-0.3	-0.2	0.5	0.9	0.1
2613	-0.2	-1.2	-0.6	0.6	0.5	-0.1	-0.8	-0.6	-0.3	-0.2	0.3	0.1	-0.5
2614	-0.3	-1.2	-0.3	0.4	0.4	-0.2	-0.8	-0.5	-0.3	-0.2	0.3	0.6	-0.4
2615	-0.4	-0.9	-0.7	0.6	0.8	-0.1	-1	-0.8	-0.1	-0.2	0.3	0.5	-0.5
2616	-0.1	-1.2	-0.4	0.4	0.6	0	-0.7	-0.6	-0.3	-0.2	0.3	0	-0.5
2617	-0.3	-1	-1.3	0.1	1	-0.3	-1.3	-1.4	-0.9	-0.1	0.1	1	-0.5
2618	-0.3	-1.3	-0.5	0.1	0.8	-0.2	-0.9	-0.8	-0.3	-0.2	0.2	0.2	-0.4
2619	-0.2	-1.2	-0.3	0.5	0.6	-0.2	-0.8	-0.4	-0.2	-0.3	0.3	0.4	-0.3
2620	-0.3	-1	-0.2	0.5	0.6	-4.44E-16	-1	-0.3	-0.1	-0.4	0.4	0.2	-0.2
2621	-0.2	-1.2	-0.3	0.5	0.8	-0.1	-1	-0.5	0.1	-0.2	0.6	0.9	-0.3
2622	-0.4	-0.9	-0.6	0.2	0.7	0	-1	-0.8	-0.6	-0.2	0.4	0.2	-0.6
2623	-0.3	-1.1	-0.4	0.5	0.6	-0.1	-0.9	-0.6	-0.3	-0.2	0.4	0.1	-0.4
2624	-0.2	-1.2	-0.4	0.5	0.6	-0.1	-0.9	-0.6	-0.3	-0.3	0.4	0.6	-0.5
2625	-4.44E-16	-1.3	-0.3	0.6	0.6	0.1	-0.9	-0.3	-0.1	-0.2	0.3	-0.6	-0.6
2626	-0.2	-0.6	-0.3	0.5	0.6	-0.2	-0.9	-0.4	-0.1	-0.4	0.4	0.2	-0.6
2627	-0.3	-1.1	-0.3	0.6	0.6	-0.2	-0.9	-0.5	-0.2	-0.2	0.4	0.2	-0.5
2628	-0.1	-1.1	-0.1	0.5	0.4	-0.1	-0.8	-0.3	-0.2	-0.2	0.5	0.6	-0.1
2629	-0.3	-1.1	-0.7	0.6	0.6	-0.1	-0.9	-0.6	-0.2	-0.3	0.3	0.4	-0.4
2630	-0.6	-1.4	-0.6	0.1	1.2	8.88E-16	-1	-1.3	-0.8	0.3	0.6	0.2	-0.8
2631	-0.1	-1.2	-0.5	0.5	0.8	-0.1	-1	-0.8	-0.2	-0.2	0.4	0.2	-0.3
2632	-0.4	-1	-0.3	0.5	0.6	0.1	-1.1	-0.5	-0.2	-0.3	0.5	0.7	-0.3
2633	-0.1	-1.2	-0.4	0.5	0.4	0	-0.9	-0.5	-0.2	-0.2	0.5	1	-0.4
2634	-0.2	-1.2	-0.4	0.5	0.5	-0.1	-0.8	-0.5	-0.3	-0.1	0.3	0.5	-0.3
2635	-0.4	-0.9	-0.9	0.7	0.7	-8.88E-16	-0.9	-0.7	-0.4	-0.2	0.3	-1.1	-0.6
2636	-0.1	-1.2	-0.6	0.7	0.6	-0.1	-0.9	-0.6	-0.2	-0.2	0.2	0.3	-0.2
2637	-0.1	-0.8	-8.88E-16	0.2	0.2	-0.1	-0.9	-0.4	-0.4	-0.1	0.4	1.7	-0.6
2638	0.1	-1.1	-0.6	0.7	0.6	-0.1	-0.9	-0.1	-0.3	-0.2	0.3	0.3	-0.8
2639	-0.1	-1.2	-0.4	0.6	0.4	-0.1	-1	-0.6	-0.3	-0.2	0.4	0.8	-0.4
2640	-0.4	-1.7	-0.6	0.4	0.6	-0.1	-1.1	-0.8	0.4	-0.3	1.1	-0.1	-0.1
2641	-0.2	-1.1	-0.2	0.4	0.5	-0.2	-0.8	-0.5	-0.2	-0.3	0.5	0.8	-0.2
2642	-0.4	-0.9	-0.6	0.4	0.7	0.1	-0.9	-0.7	-0.4	-0.1	0.4	0.1	-0.4
2643	-0.6	-1.3	-0.8	0.4	0.7	0.2	-0.8	-1	-0.6	8.88E-16	0.3	1.1	-0.9
2644	-0.3	-1.5	-0.7	0.5	0.6	0	-1.1	-0.3	0.1	-0.4	0.6	0.4	-0.9
2645	-0.6	-1.6	-0.6	0.1	0.7	0.2	-0.6	-1.1	-0.8	0.1	0.4	0.4	-1.1
2646	-0.3	-1.1	-0.5	0.3	0.5	-0.2	-0.8	-0.7	-0.1	-0.1	0.2	1.5	0.1
2647	-0.2	-1.2	-0.2	0.4	0.6	0	-1	-0.7	-0.1	-0.2	0.4	1.3	0.1
2648	-0.2	-1	-0.6	0.6	0.7	-0.2	-0.9	-0.7	-0.3	-0.3	0.3	0.4	-0.4
2649	-0.5	-0.8	-0.6	0.6	0.4	0	-0.5	-1	0	-0.3	0.1	0.8	-0.3
2650	-0.4	-1.2	-0.4	0.6	0.4	-0.2	-0.9	-0.4	-0.2	-0.4	0.3	-0.1	-0.1
2651	-0.2	-1	-0.7	0.4	0.8	-0.2	-0.9	-0.7	-0.3	-0.1	0.3	0	-0.5
2652	-0.3	-1	-0.5	0.4	0.6	-0.1	-1	-0.4	0	-0.2	0.3	4.44E-16	-0.5
2653	0.7	-0.7	-1.4	0.2	0.6	-0.5	-1	-0.6	0	-0.1	1.1	0.2	-1.2
2654	-0.6	-0.6	-0.7	0.6	0.5	-0.2	-1	-0.4	-0.6	-0.3	0.5	-1	-0.4
2655	-0.3	-1.1	-0.5	0.7	0.4	-0.1	-0.8	-0.4	-0.3	-0.2	0.3	0.5	-0.6
2656	-0.4	-1.1	-0.6	0.5	0.5	-0.1	-0.9	-0.1	-0.4	-0.5	0.3	-0.1	-0.4
2657	-0.1	-1.6	-1.6	0.1	0.9	-0.1	-0.5	-0.2	0.1	-0.6	0.9	-0.9	-1.5
2658	-0.2	-2	-0.6	-0.1	0.7	0.7	-0.2	-1.1	-0.7	-0.4	0.5	1.9	-0.6
2659	-0.3	-1	-0.4	0.6	0.9	-0.2	-0.8	-0.8	-0.3	-0.2	0.3	1.4	-0.5
2660	-0.2	-1.1	-0.7	0.3	0.5	0	-0.8	-0.5	-0.3	-0.3	0.3	0.1	-0.7
2661	-0.4	-1.2	-0.5	0.4	0.5	-0.1	-0.9	-0.6	-0.3	-0.1	0.2	0.3	-0.5
2662	-0.6	-1.1	-0.3	0.5	0.5	4.9	-6	-0.3	-0.4	-0.2	0.5	4.4	-0.5
2663	-0.4	-1.4	-0.3	0.3	0.5	-0.3	-1.2	-0.3	0	-0.5	0.4	0.9	-0.7
2664	-0.1	-0.9	-0.3	0.5	0.5	-0.3	-0.9	-0.3	-0.2	-0.2	0.8	0.2	0.1
2665	-0.3	-1	-0.4	0.5	0.7	-0.1	-0.8	-0.5	-0.3	-0.3	0.5	0.4	-0.4
2666	-0.4	-1.2	-0.1	0.3	0.6	-0.2	-0.9	-0.5	-0.2	-0.2	0.4	0.4	-0.5
2667	-0.2	-1.5	-0.2	0.5	0.6	0	-0.8	-0.5	-0.4	-0.4	0.5	1	-0.5
2668	-0.6	-1.3	-0.7	0.5	1	-0.2	-1	-1	-0.5	-0.1	0.7	0.8	-0.4
2669	-0.5	-1.2	-0.5	0.7	0.5	-0.1	-1	-0.6	-0.2	-0.3	0.3	0.8	-0.5
2670	-0.3	-1	-0.3	0.6	0.3	0.2	-0.8	-0.1	-0.2	-0.2	0.4	0.2	0
2671	-0.4	-1	-0.2	0.4	0.4	0.1	-0.8	-0.5	-0.2	-0.2	0.5	0.5	-0.3
2672	-0.4	-1.1	-0.5	0.5	0.3	0.1	-0.8	-0.4	-0.4	-0.2	0.4	0.6	-0.5
2673	-1.4	0.7	-0.4	-1.3	2.1	0.9	-1.1	0.1	-0.5	1.1	0.2	-5.8	-0.3
2674	-0.3	-1.1	-0.3	0.5	0.9	-0.1	-1.1	-0.6	-0.2	-0.3	0.4	0.2	-0.4
2675	0	-1.4	-0.5	0.5	1.1	0	-0.9	-0.6	-0.4	-0.3	0.3	-0.2	-0.1
