	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13
2404	0.3	-0.1	-0.7	-0.2	-0.2	-0.5	0.1	-0.1	-0.1	0.3	0.5	0.2	0.2
2405	0.1	-0.1	-1.2	0	-0.2	-0.4	0.8	-0.2	-0.7	1.3	0.3	0.4	-0.8
2406	0.8	-0.1	-1.4	-1.1	-0.3	-0.3	0.2	-0.4	-0.2	1	0.9	0.2	0.6
2407	0	-0.1	-0.6	0.3	-0.1	-0.3	0	0	-0.1	0.6	-0.1	0.3	0.2
2408	-0.3	0.1	-0.8	0.2	0.5	0.1	-0.2	-0.4	0.2	-0.7	0.5	1.9	-0.6
2409	0.1	-0.2	-0.7	-0.3	-0.2	-0.3	-0.1	0.1	0.2	-0.2	0.6	-0.8	0.3
2410	0	0	-0.6	-0.2	-0.1	-0.3	0.2	-0.2	0	0.3	0.3	0.4	0
2411	0.3	-0.3	-0.8	-0.6	0.8	0.5	0.9	-2	-0.1	0	0.5	0.8	-0.3
2412	0	-0.1	-0.5	-0.3	-0.2	-0.3	0.1	0	0	0.6	-0.1	0.7	0.1
2413	0.1	-0.2	0	-0.8	-0.4	-0.2	-0.1	0.1	0.2	1.2	-0.2	0.7	-0.2
2414	-0.2	0.4	-0.6	-0.8	-0.4	0	0.2	0.4	-0.2	0.8	0.4	0.7	0.3
2415	0.3	-0.1	-1.5	-1.1	0.2	0	-0.1	-0.6	-0.3	0.7	1.2	1.2	0
2416	-0.1	0.3	0	-0.2	-0.3	-0.1	0.1	0.4	0	0	-0.1	0.4	0.1
2417	-0.4	0.2	-1.4	-0.3	3.1	0	-1	-0.4	-0.6	-0.4	-0.2	0.8	-0.3
2418	0.4	-0.4	-1	-0.3	-0.2	-0.4	0.2	0.1	-0.1	0.5	0.2	0.8	0.2
2419	0.2	-0.1	-0.3	0	-0.4	-0.1	-0.8	0.1	0.4	0.2	0.3	0.7	0.3
2420	0.1	0.5	-0.6	-0.6	-0.1	-0.1	0.2	-0.1	-0.2	0.5	-0.6	1.1	0.2
2421	0.1	-0.4	-0.6	-0.3	1.5	-0.7	1	-1.4	-0.3	0.1	0	1.1	0.2
2422	-0.4	0.3	-0.7	-0.1	-0.2	-0.2	0.2	-0.2	-0.1	0.5	0	0.5	-0.3
2423	-0.1	0.2	-0.9	-0.1	-0.2	-0.2	0.6	-0.1	-0.4	0.2	0.6	0.1	0.4
2424	-0.3	-0.3	-0.6	0.1	0.7	-0.2	0.7	-0.6	-0.4	-0.6	0.8	0.6	0.2
2425	-0.2	0	-0.9	-1.2	-0.3	-0.1	0.2	-0.5	-0.1	1.2	1	2.2	-0.5
2426	0.1	-0.2	-0.4	-0.1	-0.1	-0.2	0.1	0	-0.1	0.3	-0.1	0.5	0.1
2427	0.4	0.4	-0.5	0.3	3	0.5	0.1	-2.7	0.9	-2	-0.7	0.9	0.3
2428	0.1	-0.2	-0.6	0.5	0.6	0.5	-0.5	-0.6	0	0	-0.3	1.4	-0.8
2429	0.1	-0.1	-0.6	0.5	1	0.3	-0.6	-0.7	-0.3	0	-0.3	1.9	-0.7
2430	-0.1	0	-1.1	0.2	1	0.2	-0.5	-0.7	-0.2	0.2	0.4	1.1	-1.3
2431	0.4	-0.6	-0.9	0.7	1.2	0.2	-0.9	-0.9	-0.1	-0.1	0	1.9	-0.8
2432	0.2	-0.4	-1	0.3	0.8	0.1	-0.2	-0.5	-0.2	0.1	0.1	1.2	-0.7
2433	0.3	-0.1	-0.8	0.7	0.9	0.3	-0.4	-0.6	-0.3	-0.1	-0.4	1.3	-0.7
2434	0.1	-0.3	-1.2	0.4	0.6	0	-0.2	-0.7	-0.2	0	-0.1	1.7	-1
2435	0.7	0.1	-0.6	0.7	0.8	0.6	-0.7	-0.7	-0.3	0	0	1.7	-1
2436	-0.6	0	-1.5	0.5	0.8	0.7	-0.6	-0.8	-0.1	0.4	-0.3	2.1	-1.7
2437	0.5	-0.1	-1.1	0.4	0.6	0.6	0	-1.1	-0.5	0.1	0	1.9	-0.8
2438	0.3	-0.2	-0.7	0.6	0.7	0.1	0	-0.5	0	0	-0.3	0.9	-0.7
2439	-0.4	0	-1.3	0.8	1.8	-0.6	-0.2	-1	-0.4	0	-0.4	1.5	-1
2440	0.1	-0.2	-1.4	0.2	1.1	-0.1	-0.4	-0.8	-0.4	0.3	-0.2	0.8	-0.9
2441	0.3	-0.4	-1.7	0.4	0.5	0	-0.8	-0.7	0.1	1.1	0.2	3.3	-1.1
2442	0.4	-0.7	-2.1	0.1	0.6	0.2	-0.1	-0.3	-0.2	0	0.4	3	-1.1
2443	0	0.2	-0.8	0.5	0.7	0.3	0	-0.7	-0.4	0.1	-0.4	1.4	-0.8
2444	0.2	-0.3	-1.5	0.2	0.2	0.1	0.1	-0.7	-0.2	0	-0.1	1.3	-1.2
2445	0.5	-0.6	-1.5	0.5	0.5	0.4	-0.2	-0.8	0	0.2	0.7	1.6	-1
2446	0.4	0.1	-0.6	0.5	0.5	0.2	0	-0.6	-0.3	0.1	-0.3	0.5	-0.6
2447	0	-0.3	-1.2	0.2	0.6	0.1	0	-0.7	0	0.3	0.2	2.4	-1.4
2448	0.2	-0.1	-0.8	0.6	0.3	0.4	-0.4	-0.7	0.1	-0.1	-0.2	2.8	-0.8
2449	0.2	0.1	-0.9	0.2	0.6	0.4	-0.5	-0.6	-0.2	-0.2	0.2	1.5	-0.8
2450	0	-0.1	-1.4	0.3	0.4	0.2	-0.1	-0.9	-0.2	0.2	-0.3	1	-0.8
2451	-0.7	0	-1.7	0	0.3	0	0.2	0.3	-0.2	0	-0.4	0.8	-1.1
2452	0.4	-0.4	-0.7	0.7	0.2	1.2	-0.9	-0.9	0.1	-0.5	0.1	2.5	-1.2
2453	2.1	-2	-0.7	0.4	0.9	0.4	-1	-0.7	-0.2	0.2	-0.1	1	-0.7
2454	-0.3	0	-1.3	0.3	0.9	0.3	-0.4	-0.6	-0.5	0.2	-0.3	0.1	-0.9
2455	0.1	0.1	-0.9	0.4	0.7	0.4	-0.5	-0.7	-0.4	0	-0.1	0.5	-0.8
2456	-0.2	0.3	-1.4	-0.1	1	0.4	-0.9	-0.4	-0.1	-0.2	-0.3	1.4	-0.7
2457	0.2	-0.3	-1.3	0.5	0.9	0.6	-0.3	-0.6	-0.8	-0.1	0.4	0.6	-1.1
2458	1.1	0.6	-0.4	-0.3	0.9	0.2	-0.9	-0.8	-0.4	0.3	0.3	2.2	-1.3
2459	0.2	-0.1	-0.9	0.8	0.7	0.3	0.2	-0.6	-0.4	0	-0.6	1.4	-0.7
2460	-0.1	0	-0.8	0.6	0.6	0.5	-0.3	-0.5	-0.4	0.1	-0.3	0.6	-0.7
2461	0.3	-0.3	-1.5	1	2.1	0.4	-1.1	-0.7	-0.8	0.3	-0.5	1.1	-1.2
2462	0.2	0.4	-1.4	0.2	0.7	-0.2	-0.2	-0.5	-0.4	0.3	-0.3	1.6	-1.5
2463	0	-0.3	-1.1	0.1	0.8	0.1	-0.5	-0.7	-0.6	0.4	0.1	1.5	-1.1
2464	0.4	0.1	-1.2	0.6	0.6	0.4	0.3	-0.4	-0.5	-0.2	0	1.4	-0.7
2465	0	-0.4	-1.1	0.3	0.7	0.2	-0.4	-0.8	-0.3	0.3	-0.3	2.3	-1.3
2466	0	0.1	-1.4	0.4	0.7	0.6	-0.5	-0.9	-0.1	0.1	0	1.2	-1.4
2467	-0.2	-0.2	-1.5	0.1	0.7	0.9	-0.7	-0.6	-0.3	0.3	-0.1	1.2	-1.4
2468	-0.1	-0.2	-1	0.7	0.8	1.3	-1.9	-0.3	-0.2	0.2	0	0.5	-0.6
2469	0.5	-0.2	-1.1	0.1	0.7	0.1	0	-1.1	-0.2	0.1	0	3.1	-1
2470	0.5	-0.2	-0.9	0.3	0.3	0	0	-0.9	-0.4	0.2	0.1	2.3	-1.1
2471	0.3	-1.1	-1.2	0.8	0.9	0	-0.8	-1	0.1	0.4	-0.2	3.1	-0.8
2472	0.2	-0.7	-1.6	0.3	0.4	0.1	-0.4	-0.8	-0.2	0.3	0.1	1.8	-0.8
2473	0.1	-0.3	-1.1	0.2	0.7	0.2	-0.2	-0.7	-0.3	0.2	-0.1	1.6	-1
2474	0.3	0	-0.6	0.6	0.6	0.3	-0.2	-0.8	-0.2	-0.1	-0.2	0.9	-0.6
2475	-0.5	-0.1	-0.9	0.8	0.4	0.3	-0.5	-0.6	-0.4	0.7	-0.3	1.9	-1.2
2476	-0.1	0	-1.1	0.4	0.6	0.3	0.1	-1	-0.5	0.3	-0.1	0.2	-1.2
2477	0.1	0.1	-1.4	0.4	0.9	0.7	-0.8	-0.9	-0.2	0.2	-0.2	0.3	-1.2
2478	0.7	-0.1	-1.3	0	0.9	0.8	-1.2	-0.6	0	-0.1	0	2.1	-1.8
2479	0.4	-0.2	-0.7	0.3	0.6	0.3	-0.2	-0.5	-0.2	-0.1	-0.2	2.1	-0.6
2480	0	-0.1	-0.8	0.5	0.3	0.3	0	-0.4	-0.4	0	-0.5	1.8	-0.7
2481	0.3	-0.2	-0.8	0.3	0.9	0.2	-0.4	-0.6	-0.2	-0.1	-0.2	1.4	-0.8
2482	-0.1	0	-1.5	0.4	0.4	0.1	-0.5	-0.9	-0.2	0	0.2	2	-1.4
2483	0.1	-0.4	-0.9	0.8	0.8	0.7	-1.4	-0.6	0	-0.1	-0.3	1.8	-0.7
2484	0	0	-0.6	0.5	0.4	0.4	-0.1	-0.8	-0.1	0.1	-0.3	1.2	-0.9
2485	-0.1	-0.4	-1.1	0.3	0.3	0.4	0.3	-1.5	0.3	-0.5	-0.3	1.4	-0.7
2486	0.3	0	-1	0.6	0.7	0.7	-0.7	-0.8	-0.2	0.1	-0.3	-0.1	-0.8
2487	0.2	0	-0.9	0.4	0.6	1	-0.9	-0.6	-0.2	0	-0.4	0.3	-0.8
2488	-0.2	0	-1.2	0.4	0.9	0	-0.2	-0.7	-0.1	0.1	0	1.8	-0.9
2489	0	-0.3	-1.2	0.4	0.8	0.3	-0.5	-0.8	-0.4	0.1	-0.2	0.9	-0.8
2490	0.1	0.3	-1.1	0.5	0.9	0.2	-0.5	-0.5	0.3	-0.1	-0.7	0.9	-0.8
2491	0.1	0.4	-0.8	0.8	0.9	0.4	-0.9	-0.7	-0.3	-0.2	0.6	0.4	-0.7
2492	0.2	-0.2	-0.6	0.2	0.9	0.3	-0.4	-1	0.2	-0.4	-0.1	1.2	-1
2493	-0.3	0.3	-1.6	0.5	1.1	0.9	-1.3	-0.5	-0.1	0.2	-0.2	1.3	-1.1
2494	0.1	-0.9	-1.7	0.9	0.8	-0.2	-0.1	-0.9	-0.2	-0.4	0.2	3.1	-1.2
2495	0.2	-0.2	-1.1	0.4	1.3	-0.1	-0.6	-0.9	-0.2	0.2	0	-0.4	-1
2496	1.1	-1.5	-2.2	0.1	0.6	0.1	-0.1	-1.1	1.4	0.9	0.1	-1.1	-1.2
2497	0.3	-1	-0.8	-1.1	0.6	0	0.4	-0.6	-0.2	0.1	-0.1	1.7	-0.7
2498	0.1	0.3	-0.8	0.7	0.6	0.5	-0.6	-0.8	-0.1	0.1	-0.4	1.6	-0.8
2499	-0.1	-0.2	-1.3	0.3	1.3	0.3	-0.7	-0.7	-0.4	0.3	-0.2	0.9	-0.8
2500	0.1	0	-0.9	0.4	0.6	0	-0.1	-0.5	-0.3	0.1	-0.1	1.9	-0.8
2501	0.2	-0.3	-0.5	0.4	0.7	0.2	0.1	-0.6	0.5	-0.9	-0.2	1	-0.6
2502	0	0	-0.6	0.7	0.7	0.6	-0.7	-0.7	-0.2	0	-0.3	1	-0.6
2503	0	-0.5	-0.7	-1.1	1	0	-0.3	-1.2	-0.4	0.6	0.1	-0.2	-1.6
2504	-0.1	0.1	-1.5	0.4	1.3	0.4	0	-0.9	-0.6	0	-0.3	1.4	-0.9
2505	0.6	-1.5	-2.5	0	0.2	0.1	-0.1	-0.4	-0.3	0.5	0.2	4.4	-1.2
2506	0	0.2	-1	0.4	0.9	0.1	0	-0.3	-0.5	0.2	-0.3	0.4	-0.9
2507	-0.3	-0.3	-1.5	0.4	0.7	0.8	-1.1	-0.5	-0.2	0.2	-0.5	2.4	-1
2508	-0.7	-0.3	-2.3	0.2	0.6	-0.4	-0.8	-0.2	-0.1	0.4	0.1	2	-0.7
2509	0.5	0	-1	0.7	0.6	0.1	-0.2	-0.6	-0.2	-0.2	-0.1	1.2	-0.7
2510	0.3	0	-0.6	0.5	0.5	0.4	-0.3	-0.6	-0.3	0.1	-0.3	1	-0.6
2511	0	0.1	-1.2	-0.3	0.4	-0.2	0.1	-0.6	0.2	0.5	0.1	0.7	-1
2512	0.1	-0.3	-2.4	0.1	1.3	0.6	-0.9	-0.8	0.1	-0.4	1	1.2	-0.7
2513	0.7	-1.1	-1.3	-0.6	0.9	0.3	0.3	-0.9	-0.6	0.2	0.6	2.8	-1.4
2514	0.4	-0.3	-1.3	0.5	0.7	0.3	-0.3	-0.5	-0.2	0.2	0.1	2.2	-0.7
2515	-0.4	-0.3	-1.5	0.2	1.2	0.5	-0.9	-0.7	0	-0.2	0.2	2.6	-1.8
2516	0.3	-0.2	-1	0.5	0.9	0.6	-1	-0.8	0.2	-0.5	-0.2	1.1	-0.9
2517	0.1	0.1	-0.7	0.7	0.7	0.4	-0.2	-0.7	-0.3	-0.1	-0.2	1.2	-0.7
2518	0.3	-0.6	-0.9	0.4	0.8	-0.2	-0.4	-0.3	-0.5	0	0.3	0.5	-1.2
2519	-0.1	0	-1.2	1	2.2	2.1	-2.9	-1.4	-0.7	0	-0.4	0.3	-0.9
2520	0.2	-0.3	-1	0.8	0.2	0.3	-0.3	-0.8	-0.4	0.1	-0.2	0.4	-0.8
2521	0.2	0	-0.5	0.7	0.5	0.2	-0.1	-0.5	-0.3	0.1	-0.4	0.6	-0.5
2522	0.3	-0.1	-0.7	0.6	0.5	0.3	-0.4	-0.5	-0.2	-0.1	-0.3	1.3	-0.6
2523	0	-0.4	-0.7	0.4	0.5	0.2	-0.3	-0.5	-0.1	-0.4	-0.5	-0.3	-0.2
2524	-0.1	-0.2	-0.4	0.3	0.3	0	-0.3	-0.2	-0.1	0	-0.3	0.5	0.1
2525	-0.1	-0.2	-0.6	0.6	0.1	0.1	-0.3	-0.4	-0.1	-0.2	-0.3	0.7	-0.1
2526	-0.2	-0.3	-1	0.7	0.3	0.2	-0.3	-0.3	0	-0.1	-0.1	0.9	-0.5
2527	-0.1	-0.2	-0.4	0.2	0.2	0.2	-0.2	-0.4	0	0	-0.4	1	-0.3
2528	0	-0.4	-0.3	0.4	0.3	0.1	-0.4	-0.3	-0.1	0	-0.5	0.3	0
2529	0	-0.3	-0.4	0.3	0.4	0	-0.3	-0.2	-0.4	-0.2	-0.5	0.7	-0.1
2530	0.3	-0.4	-0.8	0.7	0.1	0	0	-0.5	-0.4	-0.3	-0.1	0.6	-0.4
2531	-0.1	0.4	-1.4	0.2	0.7	0.1	-0.7	-0.5	-0.2	0	-0.2	0.8	-0.2
2532	-0.3	-0.2	-0.8	0.5	0.2	0.3	-0.4	-0.2	-0.2	-0.1	-0.5	0.9	-0.4
2533	0.1	0.2	-1.2	0.3	0.9	0.2	-0.4	-0.5	-0.5	-0.1	-0.3	0.5	-0.3
2534	0.2	-0.4	-0.2	0.2	0.1	0.1	-0.4	-0.4	-0.2	0	-0.1	1	-0.4
2535	0	-0.3	-0.5	0.4	0.8	0.1	-0.4	-0.4	-0.2	-0.1	-0.4	0.7	-0.3
2536	-0.1	-0.3	-0.6	0.4	0.3	0.2	-0.3	-0.3	-0.4	0	-0.5	0.4	-0.4
2537	0	-0.3	-0.6	0.2	0.4	0.1	-0.2	-0.4	-0.3	-0.1	-0.4	0.3	-0.3
2538	-0.1	-0.3	-0.6	0.4	0.3	0.1	-0.2	-0.2	-0.3	0	-0.3	0.3	-0.3
2539	0.4	-0.2	-0.7	0.2	0	0.5	-0.1	-0.1	-0.3	-0.4	0	1	-0.5
2540	0	-0.2	-0.8	0.5	0.6	0	-0.3	-0.5	-0.6	0	-0.3	0.5	-0.3
2541	-0.2	-0.3	-0.8	0.4	0.1	0.1	-0.1	-0.5	-0.2	-0.4	-0.4	1.1	-0.4
2542	-0.3	-0.3	-0.7	0.2	0.4	0.1	-0.1	-0.5	-0.4	0.1	-0.2	0.1	-0.3
2543	-0.1	-0.3	-0.5	0.4	0.7	0.1	-0.4	-0.5	-0.3	-0.1	-0.4	0.7	-0.3
2544	0	-0.2	-0.7	0.7	0.4	0.2	-0.5	-0.5	-0.2	-0.1	-0.4	1.1	-0.6
2545	-0.5	-0.4	-0.5	0.4	0.2	0.6	-0.3	-0.6	-0.1	-0.1	-0.4	0.4	-0.3
2546	0.3	-0.3	-1	0.5	1.4	0.5	-0.1	-1.7	-0.3	0.1	-0.4	1.8	0.6
2547	0	-0.2	-0.8	0.3	0.5	1.5	-1.6	-0.4	-0.2	-0.1	-0.4	1	-0.2
2548	0	-0.3	-0.8	0.2	0.4	0.2	-0.3	-0.5	-0.3	0	-0.3	1	-0.3
2549	0	-0.2	-0.6	0.4	0.1	0.2	-0.3	-0.1	-0.3	-0.1	-0.3	0.8	-0.3
2550	-0.1	0.3	-1	0.3	1	0.1	-0.8	-0.5	-0.4	0.1	-0.4	0.5	-0.3
2551	-0.3	-0.3	-0.9	0.1	0.5	0.4	-0.4	-0.3	-0.3	-0.2	-0.4	0.5	-0.4
2552	0	-0.1	-0.6	0.2	0.5	0	-0.1	-0.2	-0.4	-0.2	-0.1	1	-0.1
2553	-0.1	-0.6	-0.8	0.1	0.6	0	-0.3	-0.7	-0.5	0.1	-0.3	0.7	-0.6
2554	-0.3	-0.3	-0.8	0.6	0.4	0.3	-0.2	-0.7	-0.3	-0.1	-0.1	1	-0.4
2555	-0.3	-0.2	-0.6	0	0.3	-0.2	-0.3	0	-0.1	-0.1	-0.2	0.6	-0.1
2556	-0.1	-0.7	-0.9	0.7	0.4	0	-0.2	-0.5	-0.6	0.2	-0.4	0.9	-0.5
2557	-0.1	-0.3	-0.2	0.3	0.5	0.4	-0.4	-0.4	-0.4	-0.1	-0.3	0	-0.3
2558	-0.4	-0.3	-0.5	0.2	0.8	0.1	-0.2	-0.7	-0.5	0.1	-0.2	0.8	-0.3
2559	-0.2	-0.3	-0.6	0.2	0.5	0.2	-0.3	-0.3	-0.4	0	-0.6	0.2	-0.2
2560	0	-0.2	-0.5	0.6	0.3	0.1	-0.3	-0.2	0	-0.1	-0.6	-0.1	-0.1
2561	0.1	-0.3	-0.7	0.3	0.1	0.1	0	-0.2	-0.7	0	-0.2	1	0
2562	0.1	-0.1	-0.9	0	1	0.2	-1.1	-0.3	-0.4	-0.3	-0.1	0.4	-0.2
2563	-0.1	-0.5	-0.7	0.5	0	0.3	-0.3	-0.3	-0.2	-0.1	-0.2	-0.3	-0.3
2564	-0.2	-0.3	-0.5	0.3	0.4	0.4	-0.6	-0.2	-0.4	-0.2	-0.3	2.1	-0.3
2565	0	-0.1	-0.5	0.1	0.4	0	-0.2	-0.4	-0.3	-0.1	-0.4	0.4	-0.3
2566	-0.1	0.2	-0.6	0.1	0.4	0.1	-0.2	-0.4	-0.4	-0.1	-0.5	1.1	-0.2
2567	-0.1	-0.2	-0.5	0.2	0.1	0.1	-0.2	-0.2	-0.2	-0.1	-0.4	0.6	-0.3
2568	-0.1	0.1	-0.9	0.4	0.5	0.1	-0.2	-0.4	-0.4	-0.2	-0.3	0.5	-0.3
2569	-0.2	-0.2	-0.4	0.2	0.5	0.5	-0.6	-0.2	-0.3	-0.1	-0.3	1	-0.4
2570	-0.2	-0.4	-0.7	0.4	0.4	0.1	-0.4	0.1	0	-0.3	-0.2	-1.2	0
2571	-0.1	-0.1	-0.6	0.2	0.3	0.1	-0.2	-0.4	-0.2	-0.2	-0.2	0.9	-0.2
2572	0	-0.3	-0.8	0.3	0.6	0	-0.3	-0.5	-0.2	-0.2	-0.6	-0.1	-0.5
2573	1.1	-1.4	-0.9	0.5	0.7	0.4	0	-1	0.7	1.2	-0.8	2.3	-1.4
2574	0.3	-0.3	-0.4	0.5	0.9	-0.2	-0.4	-0.4	0	0	-0.2	0.4	-0.1
2575	-0.1	0.2	-0.5	0.1	-0.1	0.1	0	-0.2	0	-0.2	-0.2	1.8	0.4
2576	0.1	0.3	-0.7	0.2	0.3	-0.1	-0.2	0	-0.3	-0.3	-0.1	0.5	-0.3
2577	0	-0.3	-0.3	0.2	0.2	0.1	-0.2	0	0	-0.3	0.2	1.9	-0.2
2578	-0.1	-0.1	-0.4	0.3	0.4	0	-0.3	-0.4	-0.1	-0.1	-0.1	0.4	-0.5
2579	0	-0.4	-0.5	0.2	0.3	0	-0.1	-0.4	-0.3	-0.2	-0.4	0.4	-0.3
2580	0.2	-0.4	-0.9	0.4	0.4	0.1	-0.4	-0.6	-0.1	-0.4	-0.4	0.6	0
2581	0	-0.2	-0.7	0.4	0.4	0.2	-0.4	-0.3	-0.1	-0.2	-0.2	0.5	-0.2
2582	1.7	-0.2	-0.3	0.5	0.1	-0.2	-0.8	-0.2	-0.8	-0.4	-0.2	0.1	-0.4
2583	0.1	-0.1	-0.6	0.1	0.4	0.1	-0.2	-0.5	-0.2	-0.1	-0.4	0.3	-0.3
2584	-0.1	-0.1	-0.6	0.5	0.3	0.1	-0.3	-0.3	-0.1	-0.2	-0.5	0.4	-0.1
2585	-0.2	-0.2	-0.8	0.2	-0.3	0.2	-0.2	-0.3	-0.3	-0.1	-0.5	0.4	-0.5
2586	0	-0.1	-0.4	0.1	0.5	0	-0.1	-0.7	-0.3	0	-0.1	0.3	0.1
2587	0.1	-0.3	-0.7	0.7	0.8	0.3	-0.3	-0.8	-0.3	-0.3	-0.3	1.3	-0.6
2588	0.4	-0.2	-0.5	0.1	0.4	0	0	-0.5	-0.1	-0.1	-0.4	1	0.6
2589	0	-0.3	-0.6	0.4	0.5	0.1	-0.2	-0.5	-0.5	0.1	-0.4	1	-0.2
2590	0	-0.2	-0.5	0.3	0.3	0.1	-0.3	-0.3	-0.2	-0.1	-0.1	0.7	0.2
2591	-0.6	-0.2	-0.5	-0.2	0.3	0.2	0.4	-0.6	-0.4	0.1	-0.4	0.5	0.7
2592	0	-0.1	-0.8	0.4	0.5	0	-0.3	-0.6	-0.3	-0.2	-0.4	0.5	-0.3
2593	0	-0.5	-0.7	0.3	0.6	0	-0.2	-0.7	-0.4	-0.1	-0.6	0.2	-0.4
2594	0	-0.5	-0.6	0.5	0.7	0.2	-0.7	-0.4	-0.3	-0.1	-0.3	0.4	-0.3
2595	-0.3	-0.2	-0.8	0.6	0.4	0.1	-0.1	-0.3	-0.5	-0.2	-0.5	-0.5	-0.3
2596	-0.1	-0.4	-0.7	0.2	0.4	0.1	-0.2	-0.5	-0.3	-0.1	-0.5	-0.4	-0.4
2597	0	-0.2	-0.5	0.3	0.3	0.2	-0.2	-0.2	-0.2	-0.1	-0.3	0.4	-0.1
2598	-0.2	0	-0.5	0.3	0.4	0.1	-0.2	-0.5	-0.4	-0.2	-0.4	0.7	0
2599	-0.2	-0.7	-1.7	0.5	0.3	0.2	-0.2	-0.5	-0.3	-0.5	0	0.7	-0.3
2600	-0.1	-0.1	0	-0.2	0.6	-0.4	-0.4	-0.2	-0.2	0.5	-0.5	1.2	-0.2
2601	0	-0.2	-0.5	0.4	0.3	0.1	-0.2	-0.4	-0.2	-0.2	-0.3	0.3	-0.2
2602	0	-0.3	-0.6	0.3	0.4	0.2	-0.1	-0.4	-0.4	-0.3	-0.3	1.2	-0.2
2603	0	-0.4	-0.5	0.3	0.4	0.1	-0.2	-0.4	-0.1	-0.2	-0.3	1.4	-0.1
2604	-0.1	-0.3	-0.5	0.4	0.3	-0.1	-0.3	-0.5	-0.1	-0.1	-0.3	0	-0.1
2605	0.1	-0.3	-0.5	0.4	0.4	0.2	-0.4	-0.4	-0.2	-0.1	-0.3	0.3	-0.1
2606	-0.2	-0.1	-0.6	0.2	0.7	0.1	-0.2	-0.6	-0.4	0.1	-0.3	0.4	-0.2
2607	0.3	-0.2	-0.6	0.1	0.4	0.1	-0.3	-0.3	-0.2	-0.3	-0.4	0.1	-0.2
2608	-0.1	-0.2	-0.5	0.4	0.2	0.2	-0.2	-0.2	-0.2	-0.1	-0.3	0.9	-0.3
2609	-0.2	-0.3	-0.5	0.2	0.6	0.1	-0.3	-0.3	-0.1	-0.3	0	0.4	-0.1
2610	-0.1	-0.8	-0.2	0.6	0.4	0	0	-0.3	-0.3	-0.3	-0.5	0.8	0
2611	-0.1	-0.3	-0.4	0.2	0.3	0.2	-0.3	-0.3	-0.3	-0.1	-0.3	0.8	-0.1
2612	0	-0.3	-0.5	0.2	0.2	0.1	-0.2	-0.2	-0.3	-0.1	-0.2	1.2	0.3
2613	0	-0.3	-0.8	0.4	0.3	0.1	-0.2	-0.4	-0.3	-0.1	-0.4	0.4	-0.3
2614	-0.1	-0.3	-0.5	0.2	0.2	0	-0.2	-0.3	-0.3	-0.1	-0.4	0.9	-0.2
2615	-0.2	0	-0.9	0.4	0.6	0.1	-0.4	-0.6	-0.1	-0.1	-0.4	0.8	-0.3
2616	0.1	-0.3	-0.6	0.2	0.4	0.2	-0.1	-0.4	-0.3	-0.1	-0.4	0.3	-0.3
2617	-0.1	-0.1	-1.5	-0.1	0.8	-0.1	-0.7	-1.2	-0.9	0	-0.6	1.3	-0.3
2618	-0.1	-0.4	-0.7	-0.1	0.6	0	-0.3	-0.6	-0.3	-0.1	-0.5	0.5	-0.2
2619	0	-0.3	-0.5	0.3	0.4	0	-0.2	-0.2	-0.2	-0.2	-0.4	0.7	-0.1
2620	-0.1	-0.1	-0.4	0.3	0.4	0.2	-0.4	-0.1	-0.1	-0.3	-0.3	0.5	0
2621	0	-0.3	-0.5	0.3	0.6	0.1	-0.4	-0.3	0.1	-0.1	-0.1	1.2	-0.1
2622	-0.2	0	-0.8	0	0.5	0.2	-0.4	-0.6	-0.6	-0.1	-0.3	0.5	-0.4
2623	-0.1	-0.2	-0.6	0.3	0.4	0.1	-0.3	-0.4	-0.3	-0.1	-0.3	0.4	-0.2
2624	0	-0.3	-0.6	0.3	0.4	0.1	-0.3	-0.4	-0.3	-0.2	-0.3	0.9	-0.3
2625	0.2	-0.4	-0.5	0.4	0.4	0.3	-0.3	-0.1	-0.1	-0.1	-0.4	-0.3	-0.4
2626	0	0.3	-0.5	0.3	0.4	0	-0.3	-0.2	-0.1	-0.3	-0.3	0.5	-0.4
2627	-0.1	-0.2	-0.5	0.4	0.4	0	-0.3	-0.3	-0.2	-0.1	-0.3	0.5	-0.3
2628	0.1	-0.2	-0.3	0.3	0.2	0.1	-0.2	-0.1	-0.2	-0.1	-0.2	0.9	0.1
2629	-0.1	-0.2	-0.9	0.4	0.4	0.1	-0.3	-0.4	-0.2	-0.2	-0.4	0.7	-0.2
2630	-0.4	-0.5	-0.8	-0.1	1	0.2	-0.4	-1.1	-0.8	0.4	-0.1	0.5	-0.6
2631	0.1	-0.3	-0.7	0.3	0.6	0.1	-0.4	-0.6	-0.2	-0.1	-0.3	0.5	-0.1
2632	-0.2	-0.1	-0.5	0.3	0.4	0.3	-0.5	-0.3	-0.2	-0.2	-0.2	1	-0.1
2633	0.1	-0.3	-0.6	0.3	0.2	0.2	-0.3	-0.3	-0.2	-0.1	-0.2	1.3	-0.2
2634	0	-0.3	-0.6	0.3	0.3	0.1	-0.2	-0.3	-0.3	0	-0.4	0.8	-0.1
2635	-0.2	0	-1.1	0.5	0.5	0.2	-0.3	-0.5	-0.4	-0.1	-0.4	-0.8	-0.4
2636	0.1	-0.3	-0.8	0.5	0.4	0.1	-0.3	-0.4	-0.2	-0.1	-0.5	0.6	0
